dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,10,worker,so yes,To confirm acceptance of the lower salary for more holidays.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,11,recruiter,what company do you want to be a designer at most?,To inquire about the worker's preferred company for a designer position.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,12,worker,Facebook,To specify Facebook as the preferred company.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,13,recruiter,how does that seem?,To seek the worker's opinion on the situation or offer.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,14,worker,My city of preference would be Beijing,To express a preference for Beijing as the city of employment.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,15,worker,It seems low but let's talk more,To express a willingness to discuss further despite initial concerns.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,16,recruiter,ok,To acknowledge the worker's response and continue the conversation.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,17,recruiter,engineer at apple pays much more,To inform the worker about higher pay for an engineer position at Apple.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,18,worker,"The salary can stay low, let's move the city",To prioritize city preference over salary and suggest a change in location.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,19,recruiter,or google,To suggest Google as another potential employer.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,20,worker,I am most concerned with city and holiday #,To reiterate the priority of city and holiday number over salary.,20.0,Designer,6.0,Sydney,Facebook
ji,90c1b7ca-1d6e-11e9-8d70-6c96cfdf0295,21,recruiter,4 day pretty generous what do you think,To propose a 4-day holiday offer and seek the worker's opinion.,20.0,Designer,6.0,Sydney,Facebook
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,0,worker,hello,greet the recruiter,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,1,worker,let's deal,initiate a negotiation or discussion,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,2,recruiter,alrighty,acknowledge the worker's initiation,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,3,recruiter,ideal workplaces,ask about the worker's preferred workplaces,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,4,recruiter,?,seek confirmation or elaboration,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,5,worker,manager at facebook or apple,express preference for specific companies,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,6,recruiter,ok,acknowledge the worker's preference,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,7,recruiter,what are the best workplaces for you,ask for more specific preferences regarding workplaces,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,8,worker,Beijing or tokyo,express preference for specific locations,41.0,Manager,3.0,Tokyo,Apple
ji,90c29668-1d6e-11e9-b9ab-6c96cfdf0295,9,recruiter,which is more important salary or weekly holiday,ask about the worker's priority between salary and holidays,41.0,Manager,3.0,Tokyo,Apple
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,0,worker,hi!,Initiate conversation,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,1,recruiter,"Hi, Are you done with the Engineer task?",Inquire about the completion of a task,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,2,recruiter,At googe.,Clarify the context of the task,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,3,worker,done?,Seek confirmation or clarification,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,4,recruiter,That's where we are currently at.,Provide status update,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,5,recruiter,An engineer job at google is where I have you.,Clarify the current job position being discussed,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,6,worker,do you have any facebook openings,Inquire about job openings at Facebook,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,7,recruiter,"Facebook looks very promising in your future, I can tell.",Express optimism about future opportunities at Facebook,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,8,worker,i am not good at engineering at all,Express lack of confidence in engineering skills,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,9,worker,id be open to anything but engineer :),Indicate openness to non-engineering roles,35.0,Sales,4.0,Tokyo,Facebook
ji,90c3710a-1d6e-11e9-8267-6c96cfdf0295,10,recruiter,Okay. I have you set to Sales at Facebook. Is there anything you were looking for in particular that you would like?,Confirm a new job position and inquire about specific preferences,35.0,Sales,4.0,Tokyo,Facebook
ji,90c454ee-1d6e-11e9-b55e-6c96cfdf0295,0,recruiter,hey,Initiate conversation,36.0,Designer,6.0,Tokyo,Facebook
ji,90c454ee-1d6e-11e9-b55e-6c96cfdf0295,1,worker,hello,Acknowledge and reciprocate greeting,36.0,Designer,6.0,Tokyo,Facebook
ji,90c454ee-1d6e-11e9-b55e-6c96cfdf0295,2,worker,I am looking for a position at Apple,Express desire to find a position at Apple,36.0,Designer,6.0,Tokyo,Facebook
ji,90c454ee-1d6e-11e9-b55e-6c96cfdf0295,3,recruiter,would manager or designer work?,Inquire about the worker's job role preference,36.0,Designer,6.0,Tokyo,Facebook
ji,90c454ee-1d6e-11e9-b55e-6c96cfdf0295,4,worker,Designer could work if hte salary is good,Express conditional interest in the designer role based on salary,36.0,Designer,6.0,Tokyo,Facebook
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,0,recruiter,hey,initiate conversation,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,1,worker,hello,acknowledge and reciprocate greeting,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,2,worker,let's deal,express desire to negotiate or make a deal,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,3,recruiter,i think i just had a deal with you lol,acknowledge previous interaction and express humor,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,4,worker,amazon designer?,inquire about a specific job position,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,5,recruiter,that could work,express openness to the suggested position,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,6,recruiter,tokyo seoul or beijing?,offer options for job location,32.0,Designer,6.0,Beijing,Amazon
ji,90c52da6-1d6e-11e9-9ec2-6c96cfdf0295,7,recruiter,also i can max your weekly holidays,offer additional benefits to entice the worker,32.0,Designer,6.0,Beijing,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,1,worker,"Hi, looking for a job",Express desire to find a job,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,2,recruiter,Great! We need some new workers,Express need for new workers,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,3,worker,I prefer amazon or facebook and a manager position,State job preferences,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,4,recruiter,Would you accept a manager position at Apple?,Inquire about worker's interest in a specific position,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,5,worker,That wouldn't suit me unfortunately,Decline the offered position,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,6,worker,the rest of the options are negotiable,Indicate openness to negotiation for other options,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,7,recruiter,I see. Let's try Amazon Manager then,Suggest a specific job option,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,8,recruiter,We have an opening for one in Seoul.,Provide location details for the job,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,9,worker,perfect!,Express approval of the job location,28.0,Manager,4.0,Seoul,Amazon
ji,90c5fe8c-1d6e-11e9-ae15-6c96cfdf0295,10,recruiter,And there are some openings in Sydney.,Offer additional job location options,28.0,Manager,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,0,worker,hi!,To greet the recruiter and initiate the conversation.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,1,recruiter,I have a designer job for Amazon in soul,To inform the worker about a job opportunity and its location.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,2,recruiter,Hi. how are you?,To greet the worker and inquire about their well-being.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,3,worker,seoul is perfect,To express approval of the job location.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,4,worker,but do you have any other option besides designer,To inquire about other job options besides the designer position.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,5,recruiter,How do you feel about working for Amazon?,To gauge the worker's interest in working for Amazon.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,6,worker,engineer or sales could work?,To express interest in other roles such as engineer or sales.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,7,worker,:),To convey friendliness or light-heartedness.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c6df98-1d6e-11e9-8fab-6c96cfdf0295,8,recruiter,Engineer for Amazon?,To confirm the worker's interest in an engineering position at Amazon.,35.0,Engineer,4.0,Seoul,Amazon
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,0,worker,hello there,Initiate conversation,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,1,recruiter,Hi,Respond to greeting,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,2,recruiter,"We have some great designer positions, particularly at facebook",Inform about job opportunities,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,3,recruiter,And there is a great office in Seoul,Provide additional information about job location,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,4,recruiter,Starting salary is 30 an hour,Inform about salary details,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,5,worker,ok so what about tokyo,Inquire about job opportunities in Tokyo,40.0,Designer,4.0,Tokyo,Facebook
ji,90c7bb7a-1d6e-11e9-b92c-6c96cfdf0295,6,recruiter,And we typically offer 3 holidays per week,Provide additional information about job benefits,40.0,Designer,4.0,Tokyo,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,0,recruiter,Hello there,Initiate conversation,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,1,worker,Hello!  I'm really hoping to use my degree in Engineering at Google!,Express desire to work at Google using their Engineering degree,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,2,recruiter,"If you're here for a job, let's roll",Invite the worker to discuss job opportunities,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,3,recruiter,We have some engineer jobs but they're at Facebook,Inform about available engineering jobs at Facebook,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,4,worker,I could make that work if the salary and the weekly holiday was right,Express willingness to consider Facebook if salary and holidays are satisfactory,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,5,recruiter,I se,Acknowledge understanding,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,6,recruiter,*see,Correct previous message,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,7,recruiter,Ok then,Signal readiness to proceed,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,8,recruiter,City specifics?,Inquire about preferred job location,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,9,recruiter,Tokyo and Sydney seems popular and available,Suggest available and popular locations,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,10,worker,Seoul would be great,Express preference for Seoul,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,11,recruiter,"Seoul may work out, let's see",Indicate possibility of Seoul being an option,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,12,worker,Sydney would only work with a high salary,State condition for considering Sydney based on salary,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,13,recruiter,Salary can be high in this case- it's of low importance for this recruiter,Indicate flexibility on salary for Sydney,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,14,recruiter,"I'll try to get you at least 40, if not higher",Commit to negotiating a salary of at least 40,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,15,recruiter,I will make the first offer at this time,Indicate intention to make an initial job offer,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,16,worker,I'll need a 5 day a week holiday too.,State requirement for a 5-day holiday week,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,17,recruiter,The reason the holiday is lower is because Seoul is almost 0 for my screen,Explain limitation on holidays due to Seoul's low availability,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,18,recruiter,The better paying jobs are elsewhere. Maybe we could compromise somewhere,Suggest possibility of compromise on job conditions,33.0,Engineer,5.0,Sydney,Facebook
ji,90c9cc30-1d6e-11e9-98ce-6c96cfdf0295,19,recruiter,"If you want high salary AND holiday, we'll have to change something to make this work",Highlight need for adjustments to meet worker's demands,33.0,Engineer,5.0,Sydney,Facebook
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,0,recruiter,hi there,greet the worker,35.0,Sales,2.0,Seoul,Amazon
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,1,recruiter,are you ready to make a deal?,assess the worker's readiness to engage in a negotiation,35.0,Sales,2.0,Seoul,Amazon
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,2,recruiter,ready to get started?,confirm the worker's readiness to begin the process,35.0,Sales,2.0,Seoul,Amazon
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,3,worker,"hi, yes I am",acknowledge the greeting and express readiness,35.0,Sales,2.0,Seoul,Amazon
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,4,recruiter,alright!,acknowledge the worker's readiness,35.0,Sales,2.0,Seoul,Amazon
ji,90cbd798-1d6e-11e9-a8d7-6c96cfdf0295,5,recruiter,i'm looking for some in sales at amazon/facebook,inform the worker about the job opportunity in sales,35.0,Sales,2.0,Seoul,Amazon
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,1,worker,Hi,Respond to greeting,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,2,recruiter,I believe I am the recruiter,Clarify role in the conversation,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,3,worker,Looks like it,Acknowledge the recruiter's role,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,4,recruiter,I have openings at Amazon and Facebook for sales,Inform about job openings,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,5,recruiter,with a three day holiday,Provide additional detail about the job openings,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,6,recruiter,I cannot accept either offer,Clarify personal inability to accept offers,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ccce58-1d6e-11e9-b546-6c96cfdf0295,7,worker,Anything else? I do designer work?,Inquire about other job opportunities,30.0,Engineer,3.0,Tokyo,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,0,recruiter,Hi we're looking for someone to work in Sales in either google or facebook,To inform the worker about the available job positions in Sales at Google or Facebook.,32.0,Designer,4.0,Beijing,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,1,recruiter,The job is in Tokyo,To specify the location of the job as Tokyo.,32.0,Designer,4.0,Beijing,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,2,worker,Anything with Amazon?,To inquire about the availability of a job position with Amazon.,32.0,Designer,4.0,Beijing,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,3,recruiter,Sorry nothing with amazon or apple,To inform the worker that there are no job positions available with Amazon or Apple.,32.0,Designer,4.0,Beijing,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,4,worker,If it for Facebook I'd want a Designer poition,To express a preference for a Designer position if the job is with Facebook.,32.0,Designer,4.0,Beijing,Facebook
ji,90ce2b2c-1d6e-11e9-8f48-6c96cfdf0295,5,recruiter,That can work if it's in Tokyo,To indicate that a Designer position with Facebook is possible if the job is in Tokyo.,32.0,Designer,4.0,Beijing,Facebook
ji,90cf996c-1d6e-11e9-a049-6c96cfdf0295,0,recruiter,hey,Initiate conversation,34.0,Designer,6.0,Sydney,Apple
ji,90cf996c-1d6e-11e9-a049-6c96cfdf0295,1,worker,"Hiya, looking for a jo",Express interest in finding a job,34.0,Designer,6.0,Sydney,Apple
ji,90cf996c-1d6e-11e9-a049-6c96cfdf0295,2,recruiter,would seoul or sydney be a good workplace for you,Inquire about preferred work location,34.0,Designer,6.0,Sydney,Apple
ji,90cf996c-1d6e-11e9-a049-6c96cfdf0295,3,worker,"I prefer working for google if possible, apple is also an option",Express preference for specific companies,34.0,Designer,6.0,Sydney,Apple
ji,90cf996c-1d6e-11e9-a049-6c96cfdf0295,4,recruiter,i look at that in a second but would seoul or sydney work for you?,Seek confirmation on work location preference,34.0,Designer,6.0,Sydney,Apple
